aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
0.155365	0.182783	0.047546	0.309066	0.198222	0.455766	0.263569	0.28198	0.433768	0.415226	0.458284	0.425515	0.095563	0.136971	0.2774	0.389974	0.201001	0.117918	0.10024	0.168785	0.253706	0.219037	0.09317	0.191301	0.408487	0.625351	0.245477	0.348157	0.060439	0.214362	0.052738	0.226239	0.173973	0.145981	0.321039	0.169696	0.1754	0.250091	0.260777	0.045308	0.691799	0.491083	0.213502	0.422383	0.104005	0.108669	0.113283	0.036707	0.133298	0.287353	0.111725	0.120974	0.113585	0.022499	0.102461	0.131225	0.080497	0.187927	0.513959	0.696767	0.09367	0.102158	0.666725	0.309995	0.11421	0.267013	0.232261	0.234693	0.078869	0.09372	0.126361	0.496777	0.105304	0.181939	0.109807	0.033059	0.046866	0.119048	0.248027	0.243477	0.064686	0.054953	0.731837	0.430133
0.200526	0.189322	0.089614	0.222597	0.276264	0.359776	0.223315	0.144879	0.414889	0.40754	0.344214	0.434033	0.095505	0.114189	0.211288	0.375866	0.206016	0.152456	0.149682	0.209624	0.24444	0.250867	0.083158	0.22376	0.519709	0.666697	0.24751	0.34489	0.075448	0.206814	0.069781	0.213067	0.15365	0.275702	0.453102	0.186916	0.130022	0.218195	0.239227	0.055186	0.803105	0.521296	0.184493	0.318566	0.108933	0.13407	0.080321	0.044561	0.134526	0.397435	0.1008	0.116656	0.126063	0.03284	0.10222	0.121375	0.125783	0.203519	0.501442	0.713217	0.073344	0.108151	0.598943	0.226941	0.109204	0.358296	0.267344	0.335609	0.097878	0.124062	0.14203	0.473935	0.098034	0.221807	0.123921	0.049068	0.024148	0.064435	0.221759	0.264643	0.075318	0.040764	0.413223	0.316535
0.272148	0.115338	0.066718	0.300679	0.271545	0.457636	0.227011	0.226301	0.605743	0.367679	0.369861	0.419784	0.130913	0.151456	0.275957	0.405852	0.214547	0.1046	0.106013	0.152402	0.214384	0.228908	0.067036	0.209495	0.539048	0.755093	0.278929	0.325101	0.078173	0.278458	0.056857	0.221023	0.127852	0.168008	0.488247	0.158131	0.232019	0.311285	0.332311	0.047814	0.541036	0.506078	0.211326	0.303591	0.108413	0.102344	0.087159	0.036779	0.16483	0.353964	0.111482	0.09353	0.134903	0.021645	0.135597	0.083077	0.170153	0.279605	0.510775	0.713943	0.087063	0.106335	0.730807	0.252717	0.133255	0.136968	0.203196	0.300982	0.089316	0.079392	0.163797	0.429287	0.096678	0.129769	0.145327	0.058804	0.061485	0.101559	0.13565	0.21789	0.076261	0.056318	0.154916	0.407351
0.228285	0.091878	0.048183	0.285184	0.226963	0.346379	0.23252	0.231993	0.583979	0.294662	0.323304	0.519762	0.154723	0.082186	0.24428	0.318565	0.191761	0.136462	0.099351	0.202273	0.204599	0.211791	0.0991	0.198702	0.515596	0.621095	0.240495	0.323277	0.094403	0.296465	0.06344	0.15935	0.117564	0.185934	0.468221	0.141683	0.26226	0.299838	0.36692	0.052679	0.445218	0.399706	0.21529	0.294858	0.102709	0.111667	0.066917	0.043423	0.156266	0.270948	0.088257	0.135633	0.101021	0.021898	0.101889	0.053966	0.106212	0.28376	0.479001	0.45083	0.068867	0.077558	0.689626	0.224922	0.110963	0.120146	0.254256	0.244031	0.052286	0.103032	0.166789	0.370277	0.098644	0.170382	0.145824	0.059215	0.060163	0.267982	0.143034	0.227919	0.05716	0.057558	0.476474	0.249091
0.336875	0.091544	0.034406	0.259771	0.231414	0.388447	0.220578	0.180625	0.594752	0.366097	0.294909	0.478619	0.118231	0.042724	0.199615	0.395993	0.192505	0.134575	0.099351	0.166504	0.253859	0.209775	0.091593	0.21742	0.463502	0.757456	0.239323	0.296277	0.055745	0.292097	0.049497	0.154337	0.120705	0.097001	0.548601	0.151283	0.336979	0.266407	0.297205	0.041137	0.260162	0.37048	0.223545	0.325718	0.102115	0.129648	0.083338	0.047119	0.151596	0.370903	0.095754	0.115978	0.11636	0.024994	0.0761	0.136595	0.057353	0.405846	0.749883	0.499145	0.093581	0.094896	0.747434	0.19606	0.100303	0.08864	0.230933	0.182491	0.055966	0.099028	0.235716	0.375523	0.070466	0.169866	0.166232	0.074238	0.116345	0.370053	0.103413	0.225115	0.061554	0.071272	0.358524	0.249091
0.328506	0.075724	0.034406	0.24543	0.208774	0.298794	0.175807	0.213755	0.485777	0.272671	0.362417	0.415842	0.123361	0.030475	0.294037	0.328992	0.223676	0.145082	0.107151	0.144042	0.227763	0.239832	0.077145	0.19749	0.449706	0.860055	0.215699	0.311227	0.08367	0.30321	0.075015	0.113665	0.100685	0.140567	0.546922	0.127564	0.452932	0.244535	0.21857	0.049388	0.132882	0.48067	0.202485	0.45062	0.100342	0.131736	0.084842	0.046115	0.166788	0.401737	0.09335	0.125988	0.090852	0.01787	0.058298	0.127981	0.072502	0.297229	0.695909	0.603697	0.062652	0.090652	0.708696	0.219986	0.107162	0.07099	0.283916	0.198869	0.038787	0.09588	0.247896	0.342368	0.069969	0.13471	0.14289	0.060613	0.1107	0.522199	0.097281	0.191912	0.051084	0.092803	0.270962	0.234582
0.224283	0.059728	0.051097	0.253403	0.147823	0.242152	0.225144	0.21624	0.539979	0.178082	0.239947	0.368679	0.139704	0.086397	0.227462	0.280736	0.167508	0.16144	0.105433	0.116605	0.333518	0.21065	0.067544	0.199271	0.375753	0.864293	0.228038	0.314527	0.070218	0.22429	0.092396	0.093822	0.097948	0.233656	0.643276	0.145624	0.638872	0.180023	0.34682	0.052016	0.070433	0.470593	0.216058	0.504651	0.102847	0.116907	0.081573	0.047368	0.14276	0.368833	0.11502	0.078696	0.082168	0.016617	0.04675	0.089986	0.08842	0.291432	0.68792	0.57174	0.093409	0.058942	0.690717	0.190001	0.135855	0.06183	0.224487	0.176993	0.025202	0.060941	0.324833	0.252182	0.060163	0.224959	0.159852	0.078424	0.174767	0.330176	0.087912	0.177116	0.063023	0.096654	0.379404	0.10615
0.274854	0.056197	0.028267	0.21975	0.22808	0.242152	0.248966	0.215647	0.539979	0.221966	0.270051	0.379623	0.181168	0.086397	0.353611	0.270796	0.190716	0.127014	0.137094	0.095555	0.332561	0.183598	0.067544	0.201452	0.364285	0.782674	0.237325	0.275933	0.063169	0.232112	0.062164	0.093822	0.11805	0.188966	0.707905	0.134371	0.612089	0.162594	0.31891	0.056745	0.083765	0.500882	0.224709	0.512639	0.086971	0.117419	0.069345	0.051273	0.144333	0.525082	0.083985	0.084441	0.08388	0.018347	0.100318	0.089986	0.110722	0.288281	0.765179	0.57174	0.092793	0.058379	0.703113	0.187551	0.142604	0.060896	0.282874	0.146729	0.038146	0.043756	0.429524	0.248474	0.078458	0.115303	0.091817	0.055705	0.193941	0.376842	0.112352	0.198477	0.078281	0.08216	0.313539	0.10615
0.451642	0.035035	0.038532	0.221853	0.197177	0.299003	0.198256	0.200414	0.592826	0.161031	0.307931	0.311271	0.244309	0.072517	0.253258	0.300568	0.170962	0.143894	0.124171	0.079826	0.2342	0.165745	0.091529	0.275885	0.409451	0.760872	0.223906	0.30307	0.069518	0.278361	0.088956	0.101033	0.105178	0.12102	0.47824	0.145524	0.911182	0.282204	0.369978	0.052244	0.04898	0.485286	0.215685	0.497167	0.110821	0.101843	0.089504	0.060063	0.119501	0.286236	0.085195	0.08201	0.092647	0.020373	0.097708	0.096189	0.1269	0.215756	0.941414	0.619206	0.059409	0.035306	0.667954	0.211845	0.131135	0.080924	0.232161	0.256622	0.037427	0.088928	0.550647	0.268392	0.113606	0.093313	0.055134	0.065626	0.358433	0.284569	0.05838	0.186077	0.074314	0.09965	0.430362	0.16258
0.48576	0.05488	0.032492	0.211442	0.177045	0.216864	0.244327	0.240552	0.503782	0.225128	0.3999	0.302753	0.210935	0.119845	0.253258	0.374633	0.170962	0.191319	0.13769	0.112074	0.209893	0.175569	0.091529	0.233928	0.465907	0.792293	0.207508	0.333802	0.064054	0.24962	0.064486	0.088314	0.11219	0.188791	0.47824	0.203036	0.753846	0.244968	0.369978	0.038139	0.065229	0.401923	0.216619	0.435628	0.088854	0.121362	0.097474	0.060063	0.097304	0.336341	0.095973	0.083214	0.093233	0.024509	0.078159	0.04457	0.116698	0.284384	0.958564	0.639152	0.121579	0.035246	0.730397	0.22425	0.107939	0.072187	0.24535	0.215111	0.045143	0.081918	0.653146	0.268392	0.088594	0.081034	0.063577	0.045421	0.479201	0.273408	0.067703	0.184801	0.077671	0.091066	0.369813	0.16258
0.522432	0.107365	0.042378	0.190518	0.157412	0.273145	0.212002	0.237519	0.581142	0.206264	0.142716	0.412036	0.267965	0.079012	0.2471	0.466379	0.125509	0.229982	0.140188	0.150051	0.206401	0.237084	0.126508	0.285974	0.434303	0.789919	0.195005	0.324862	0.040307	0.273075	0.146451	0.039643	0.13304	0.160087	0.491369	0.298114	0.980069	0.198183	0.277303	0.052759	0.055591	0.420952	0.224323	0.653675	0.103957	0.106124	0.096045	0.088189	0.115298	0.423296	0.095558	0.080261	0.086835	0.023728	0.159584	0.052795	0.147694	0.225687	1.175235	0.585823	0.221236	0.03182	0.739683	0.211072	0.141378	0.079384	0.207851	0.256549	0.07148	0.117536	0.851629	0.393488	0.146904	0.09831	0.098759	0.067501	0.645916	0.418851	0.08001	0.169688	0.103189	0.10943	0.162994	0.189791
0.420257	0.23208	0.034135	0.218739	0.405729	0.216584	0.20829	0.192219	0.564852	0.229065	0.358027	0.330235	0.241345	0.101796	0.2154	0.430694	0.13959	0.170361	0.309478	0.159688	0.218426	0.217014	0.231894	0.301399	0.503582	0.633778	0.243233	0.366372	0.092766	0.200635	0.142487	0.048531	0.16944	0.148098	0.229251	0.684832	0.99218	0.209541	0.428684	0.053652	0.059988	0.406367	0.226773	0.485527	0.102186	0.138886	0.145214	0.106583	0.163465	0.377822	0.069567	0.068067	0.100287	0.019836	0.119742	0.070736	0.189534	0.120721	0.843689	0.827114	0.288029	0.051377	0.888419	0.222489	0.158649	0.089663	0.36688	0.316985	0.067901	0.027435	0.910086	0.340227	0.271886	0.082934	0.068181	0.063362	0.508476	0.286301	0.0678	0.204315	0.221584	0.114063	0.143178	0.192296
0.41	0.445239	0.051763	0.18588	0.310672	0.271889	0.256312	0.192219	0.512099	0.17473	0.3324	0.296709	0.251706	0.158933	0.294889	0.405019	0.147807	0.112701	0.212718	0.15297	0.207636	0.238781	0.285405	0.3558	0.522825	0.580517	0.232257	0.330555	0.094759	0.177789	0.271794	0.059269	0.136773	0.144608	0.256334	0.642814	1.034658	0.239856	0.428684	0.056313	0.061227	0.421557	0.239794	0.452444	0.10962	0.128502	0.212949	0.106583	0.170035	0.33712	0.096065	0.097791	0.105734	0.026087	0.122292	0.092716	0.161145	0.103127	0.730711	0.592891	0.303786	0.055072	0.888928	0.193324	0.127199	0.104773	0.161424	0.453961	0.092731	0.042385	0.867613	0.382703	0.346017	0.090035	0.05386	0.062293	0.454146	0.286301	0.0678	0.209715	0.28733	0.118481	0.198061	0.192296
0.296167	0.594853	0.060323	0.16896	0.291534	0.257541	0.245077	0.200864	0.38613	0.159688	0.382777	0.210781	0.228525	0.098389	0.301424	0.363396	0.173465	0.147448	0.165625	0.113833	0.133321	0.22052	0.283155	0.291506	0.444811	0.678215	0.236773	0.239851	0.086219	0.229792	0.145435	0.073958	0.144292	0.085803	0.274701	0.436914	1.036811	0.246383	0.419043	0.07225	0.067014	0.402029	0.258511	0.641289	0.114106	0.13277	0.389943	0.133612	0.162408	0.220719	0.064271	0.104738	0.096799	0.036196	0.11394	0.122171	0.244289	0.0994	0.681211	0.508404	0.454422	0.069761	0.889119	0.170645	0.142875	0.079593	0.19913	0.460877	0.089514	0.098196	0.64348	0.307974	0.67409	0.090544	0.18262	0.06668	0.320776	0.20914	0.065144	0.220112	0.442372	0.102212	0.222443	0.130371
0.328709	0.868969	0.023033	0.164294	0.333589	0.244059	0.18333	0.203696	0.178564	0.171407	0.277654	0.188411	0.326278	0.079489	0.265811	0.482892	0.141605	0.237011	0.090839	0.142748	0.180325	0.23103	0.388689	0.315626	0.46354	0.681982	0.202473	0.305714	0.091865	0.256039	0.128472	0.136512	0.142589	0.125285	0.220255	0.341161	0.861665	0.191629	0.390159	0.054183	0.082455	0.474062	0.254645	0.680713	0.11087	0.113921	0.434241	0.202414	0.144448	0.198674	0.067718	0.135805	0.124114	0.02458	0.081897	0.138121	0.434037	0.095424	0.476981	0.432167	0.46727	0.068476	0.945779	0.107599	0.170149	0.123637	0.210174	0.767398	0.181789	0.103657	0.484134	0.408683	0.860696	0.074976	0.216583	0.080257	0.164119	0.204643	0.151069	0.262222	0.632375	0.09402	0.252687	0.113668
0.262149	0.798383	0.070885	0.194836	0.129856	0.221125	0.159784	0.266405	0.102243	0.149427	0.122028	0.242863	0.257892	0.098915	0.228699	0.295455	0.149613	0.20286	0.101617	0.139797	0.197372	0.230678	0.468461	0.338952	0.459578	0.629486	0.230207	0.297869	0.111916	0.320439	0.064586	0.126334	0.191263	0.119402	0.234824	0.260439	0.996354	0.21125	0.194458	0.07644	0.063507	0.341905	0.284233	0.592901	0.102009	0.093267	0.738423	0.320758	0.148308	0.237188	0.067556	0.115378	0.115605	0.027895	0.048927	0.15778	0.534159	0.101444	0.397359	0.222572	0.685144	0.045431	0.935606	0.0962	0.161074	0.078832	0.194001	0.474685	0.122379	0.111899	0.272329	0.390173	0.845077	0.108569	0.18767	0.051954	0.062349	0.303001	0.077015	0.219484	0.73564	0.108088	0.238557	0.067887
0.269449	0.821273	0.070885	0.160664	0.103613	0.219447	0.115264	0.196834	0.102243	0.104243	0.213879	0.101986	0.240061	0.098915	0.225896	0.312319	0.134656	0.121885	0.103287	0.117946	0.172234	0.222599	0.648219	0.345759	0.459578	0.611853	0.219557	0.22677	0.129316	0.279412	0.174462	0.150375	0.167701	0.198181	0.211061	0.332818	0.837371	0.238638	0.431278	0.071319	0.073625	0.433821	0.293096	0.697471	0.094915	0.113407	0.655882	0.312482	0.136106	0.218353	0.0812	0.165361	0.121266	0.035057	0.042351	0.179225	0.517297	0.170357	0.355225	0.208519	0.768145	0.062619	0.952648	0.110682	0.162299	0.103836	0.204359	0.672943	0.282958	0.040679	0.223678	0.399721	0.934382	0.098384	0.240083	0.055355	0.039336	0.411949	0.084384	0.239004	0.733407	0.08921	0.222822	0.106908
0.22243	0.872178	0.040639	0.12547	0.115645	0.206851	0.136503	0.188433	0.16185	0.157133	0.204167	0.203568	0.259171	0.035544	0.202378	0.306299	0.089522	0.183393	0.066263	0.184141	0.179011	0.238971	0.584082	0.290847	0.373351	0.420446	0.226949	0.212503	0.150302	0.200727	0.18973	0.139446	0.180331	0.198835	0.255131	0.440091	0.703496	0.176772	0.239421	0.086142	0.073893	0.353891	0.292386	0.656002	0.087888	0.117251	0.81828	0.368211	0.150394	0.148035	0.083807	0.160532	0.151715	0.034299	0.119238	0.282271	0.631219	0.244441	0.30617	0.345483	0.791432	0.086902	0.930359	0.126935	0.121291	0.115008	0.258511	0.719438	0.293225	0.112403	0.208756	0.313487	0.950211	0.109649	0.285235	0.061421	0.045473	0.462448	0.119742	0.242655	0.850785	0.08701	0.310988	0.246142
0.351657	0.882726	0.132743	0.152813	0.245011	0.236687	0.144749	0.250907	0.141581	0.171787	0.189604	0.345151	0.260644	0.09237	0.248262	0.275779	0.11788	0.113111	0.050005	0.206934	0.207284	0.243537	0.698546	0.249633	0.470429	0.450546	0.185053	0.180785	0.110533	0.170268	0.154815	0.194919	0.152913	0.176184	0.262415	0.274755	0.596347	0.217371	0.199382	0.080219	0.083579	0.330749	0.277976	0.613135	0.116904	0.137499	0.946284	0.417169	0.122794	0.135021	0.081395	0.164929	0.17288	0.02989	0.083794	0.302914	0.594052	0.205829	0.27675	0.152485	0.843389	0.049061	0.890449	0.096561	0.116214	0.153573	0.199989	0.724855	0.368308	0.112896	0.291057	0.43875	0.89885	0.187925	0.39669	0.057875	0.062417	0.556956	0.130888	0.215344	0.829261	0.081207	0.30741	0.236255
0.31308	0.842058	0.048728	0.134666	0.092902	0.187944	0.168949	0.186151	0.152859	0.165672	0.104973	0.275793	0.17185	0.09237	0.182804	0.220778	0.07336	0.154896	0.054678	0.277276	0.212441	0.262575	0.534643	0.319667	0.429369	0.463137	0.178979	0.145314	0.138718	0.139641	0.144068	0.244118	0.143399	0.225621	0.261256	0.232525	0.771309	0.18059	0.270373	0.085011	0.069198	0.287426	0.282874	0.205346	0.115935	0.112643	0.89023	0.428788	0.136896	0.146219	0.070436	0.147798	0.166236	0.035968	0.125384	0.360863	0.594052	0.296863	0.254748	0.211598	0.718007	0.047281	0.979736	0.055917	0.137983	0.065418	0.183853	0.508585	0.367662	0.121874	0.175358	0.294293	0.944525	0.154516	0.422127	0.082529	0.048298	0.511274	0.087554	0.242415	0.850861	0.094632	0.375803	0.236255
0.364819	0.834671	0.048728	0.181936	0.136107	0.16473	0.234385	0.186151	0.166341	0.193928	0.097753	0.333822	0.201572	0.132255	0.22983	0.265949	0.154454	0.075029	0.060238	0.226914	0.204557	0.263925	0.58034	0.404087	0.420628	0.502844	0.197697	0.114671	0.130618	0.14735	0.194948	0.205066	0.164706	0.184281	0.264463	0.26516	0.530009	0.171217	0.24739	0.08332	0.089001	0.364448	0.284455	0.266991	0.101337	0.134114	0.949931	0.428788	0.141132	0.145887	0.07096	0.195103	0.174368	0.033857	0.117707	0.333011	0.704246	0.230566	0.271547	0.206318	0.721626	0.057692	0.954183	0.068514	0.123164	0.107427	0.187423	0.696526	0.367662	0.151148	0.210748	0.354163	0.937993	0.105892	0.445646	0.073012	0.035516	0.488641	0.122433	0.218894	0.85006	0.086526	0.531696	0.257691
0.070864	0.526256	0.57417	0.099455	0.142848	0.244632	0.16226	0.160159	0.228163	0.67846	0.470452	0.408804	0.103501	0.176345	0.294747	0.161305	0.092658	0.159428	0.056038	0.570953	0.120944	0.269149	0.143584	0.530951	0.0743	0.054742	0.066297	0.042268	0.843021	0.786084	0.421951	0.221437	0.109416	0.079031	0.106989	0.392425	0.66867	0.134358	0.140949	0.040499	0.04525	0.8753	0.035513	0.88263	0.301976	0.048534	0.132493	0.029091	0.035021	0.19567	0.082808	0.088773	0.041007	0.017646	0.054399	0.141275	0.095422	0.325902	0.267166	0.327807	0.094767	0.06692	0.091006	0.194959	0.125199	0.010514	0.062622	0.186029	0.162829	0.373009	0.801594	0.394475	0.045925	0.158347	0.221467	0.038495	0.375387	0.127173	0.121387	0.062236	0.069237	0.603031	0.450041	0.277352
0.060258	0.554697	0.479312	0.094129	0.114552	0.21633	0.183437	0.176856	0.2958	0.582	0.499356	0.452333	0.1419	0.30038	0.126096	0.225916	0.098185	0.11461	0.068082	0.784306	0.146238	0.346129	0.175736	0.48555	0.082544	0.105852	0.061067	0.115497	0.627068	0.71872	0.522743	0.221739	0.066169	0.051808	0.168479	0.253551	0.461162	0.195276	0.071443	0.031704	0.117001	0.847472	0.049093	0.68665	0.282713	0.050072	0.129584	0.026227	0.040822	0.203454	0.072136	0.052286	0.045349	0.009681	0.056795	0.124448	0.046084	0.086273	0.274005	0.330624	0.091582	0.060332	0.105247	0.233247	0.088462	0.055305	0.047855	0.256015	0.158031	0.335437	0.742345	0.478355	0.050145	0.097705	0.218006	0.035544	0.282409	0.094182	0.142582	0.051532	0.067783	0.446615	0.676405	0.487154
0.066538	0.569855	0.120108	0.061334	0.193511	0.305764	0.118175	0.159169	0.301123	0.650938	0.394354	0.399884	0.130539	0.130484	0.209268	0.329511	0.095247	0.113056	0.098305	0.437516	0.101239	0.288177	0.189021	0.42386	0.061642	0.104242	0.066538	0.075508	0.60716	0.769901	0.27735	0.306829	0.107257	0.130159	0.105713	0.269952	0.7683	0.184129	0.125872	0.031627	0.031931	0.854236	0.038223	0.665485	0.327832	0.051824	0.162497	0.028045	0.041084	0.190465	0.103804	0.060308	0.041159	0.008768	0.04222	0.155119	0.032283	0.15455	0.372917	0.355036	0.083112	0.079345	0.109492	0.142648	0.120515	0.014227	0.070895	0.206252	0.123862	0.335437	0.695721	0.372978	0.048666	0.142795	0.25023	0.027626	0.203116	0.086361	0.150668	0.060324	0.07445	0.434139	0.671402	0.383155
0.068846	0.568005	0.176607	0.077732	0.214106	0.30758	0.178934	0.164485	0.246691	0.596693	0.540249	0.309212	0.120663	0.13282	0.166613	0.329126	0.062203	0.128475	0.251922	0.304188	0.134857	0.231296	0.201182	0.404047	0.099836	0.126403	0.080482	0.087183	0.39213	0.591574	0.523957	0.235885	0.132215	0.107342	0.133877	0.166454	0.568304	0.134395	0.104551	0.036392	0.079594	0.949115	0.054362	0.817521	0.286484	0.028307	0.150296	0.023985	0.047813	0.182876	0.105857	0.050014	0.044987	0.007481	0.061679	0.134825	0.063397	0.150425	0.393335	0.37885	0.057818	0.059336	0.1447	0.272148	0.084946	0.044546	0.081438	0.364765	0.145833	0.339931	0.653729	0.53066	0.050782	0.126913	0.204956	0.025972	0.122174	0.120411	0.134557	0.077082	0.067708	0.270128	0.335995	0.349468
0.083755	0.545308	0.110809	0.068532	0.179947	0.326854	0.129744	0.164485	0.246691	0.607428	0.40567	0.298324	0.10697	0.13667	0.215194	0.368081	0.062203	0.098657	0.217347	0.312779	0.148749	0.306061	0.279732	0.429295	0.128482	0.221604	0.105587	0.078133	0.2706	0.549711	0.196343	0.287464	0.140617	0.110248	0.158125	0.18568	0.636628	0.134963	0.138864	0.035709	0.065634	0.711273	0.059986	0.903499	0.3294	0.04739	0.158891	0.031451	0.043785	0.229648	0.098876	0.069855	0.074169	0.011764	0.051716	0.130769	0.057729	0.1139	0.384794	0.385671	0.060388	0.06061	0.134002	0.181051	0.09393	0.027473	0.100797	0.308432	0.125345	0.360409	0.574056	0.717674	0.075861	0.156078	0.207476	0.026945	0.089326	0.123081	0.127933	0.101833	0.074329	0.215715	0.449033	0.292924
0.102548	0.491508	0.072683	0.064695	0.214601	0.342824	0.101752	0.138552	0.189457	0.73073	0.264682	0.340173	0.096635	0.128885	0.242306	0.41106	0.079502	0.152514	0.148165	0.286342	0.149733	0.312494	0.139072	0.449123	0.051943	0.272742	0.122696	0.07939	0.161269	0.240878	0.483382	0.290583	0.128223	0.087934	0.152749	0.25789	0.535005	0.160331	0.133142	0.03719	0.111904	0.945907	0.071868	1.027905	0.368239	0.058359	0.181214	0.033379	0.051	0.305514	0.104927	0.089928	0.068171	0.006053	0.107636	0.135825	0.049817	0.043887	0.335139	0.304232	0.06169	0.055564	0.15923	0.275717	0.070405	0.057957	0.081938	0.430166	0.177443	0.240786	0.252977	0.47419	0.052682	0.169842	0.213469	0.032247	0.075096	0.172159	0.150632	0.132062	0.042211	0.113418	0.320987	0.407804
0.109718	0.42075	0.07815	0.077781	0.186333	0.419701	0.181273	0.159297	0.262881	0.951467	0.220841	0.369403	0.100791	0.222925	0.255088	0.274947	0.131499	0.163349	0.205339	0.239622	0.17437	0.302599	0.170608	0.363375	0.126261	0.277539	0.114211	0.134634	0.108634	0.171422	0.222318	0.261075	0.126417	0.099829	0.185573	0.190371	0.682692	0.158911	0.161173	0.053293	0.058796	0.815688	0.080882	1.036788	0.42106	0.084874	0.19512	0.032466	0.064934	0.260592	0.131731	0.079984	0.082014	0.010151	0.081948	0.125266	0.054877	0.0541	0.346139	0.378499	0.079422	0.065208	0.135447	0.158716	0.085351	0.032491	0.144107	0.386781	0.071963	0.213634	0.209275	0.524928	0.063502	0.126021	0.161043	0.039743	0.043944	0.111519	0.133716	0.144238	0.056706	0.140999	0.144175	0.443422
0.160622	0.37631	0.096406	0.129955	0.248709	0.347051	0.14729	0.223675	0.228976	0.839554	0.221428	0.38716	0.087515	0.092061	0.290919	0.380112	0.123871	0.097616	0.15213	0.269232	0.185429	0.271338	0.133633	0.34205	0.112964	0.325079	0.136714	0.173776	0.09388	0.230831	0.693471	0.262671	0.202616	0.085771	0.24505	0.213986	0.337532	0.146969	0.161173	0.043211	0.199707	0.844196	0.097842	0.81352	0.317397	0.084753	0.182017	0.028485	0.049091	0.239395	0.115929	0.097458	0.077004	0.012486	0.045481	0.146207	0.0346	0.038825	0.440829	0.409485	0.067826	0.067134	0.168266	0.210788	0.04475	0.144041	0.161297	0.579337	0.256339	0.137648	0.095456	0.621539	0.039045	0.126648	0.171732	0.027303	0.029086	0.090037	0.152161	0.153288	0.057792	0.094286	0.14934	0.357091
