Gene name	Crypt_mean	V1_mean	V2_mean	V3_mean	V4_mean	V5_mean	V6_mean	Crypt_SEM	V1_SEM	V2_SEM	V3_SEM	V4_SEM	V5_SEM	V6_SEM	p-value	q-value
Ptprn2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm5441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rapgef5	0.000001	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	2.917689e-02	5.840403e-03
Cdca7l	0.000012	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	5.200383e-07	2.289416e-07
Dnah11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Sp4	0.000006	0.000003	0.000004	0.000003	0.000003	0.000007	0.000005	0.000001	0.000001	0.000002	0.000003	0.000001	0.000003	0.000004	8.489466e-01	8.242494e-02
Sp8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Abcb5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Itgb8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm6768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Macc1	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Tmem196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Sepp1	0.000226	0.000486	0.002616	0.004365	0.005148	0.006867	0.007366	0.000037	0.000038	0.000120	0.000238	0.000156	0.000262	0.000342	1.102000e-16	9.315615e-17
Ccdc152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ghr	0.000004	0.000007	0.000014	0.000014	0.000010	0.000004	0.000000	0.000001	0.000002	0.000003	0.000005	0.000003	0.000002	0.000000	2.038604e-02	4.276360e-03
Fbxo4	0.000012	0.000013	0.000023	0.000023	0.000024	0.000027	0.000022	0.000002	0.000002	0.000004	0.000007	0.000004	0.000005	0.000006	4.320585e-01	5.232277e-02
AW549877	0.000013	0.000023	0.000024	0.000027	0.000017	0.000012	0.000019	0.000002	0.000003	0.000004	0.000007	0.000004	0.000005	0.000006	3.580831e-01	4.547600e-02
Gm2093	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Oxct1	0.000077	0.000075	0.000069	0.000042	0.000038	0.000014	0.000008	0.000006	0.000006	0.000008	0.000011	0.000005	0.000005	0.000003	1.043610e-14	7.825239e-15
Gm15632	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Plcxd3	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	NaN	NaN
C6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Mroh2b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
C7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Card6	0.000005	0.000005	0.000002	0.000002	0.000003	0.000001	0.000000	0.000001	0.000001	0.000001	0.000002	0.000001	0.000001	0.000000	1.420648e-01	2.192092e-02
Rpl37	0.004928	0.002704	0.000594	0.000460	0.000310	0.000215	0.000175	0.000098	0.000098	0.000030	0.000035	0.000019	0.000020	0.000020	1.102000e-16	9.315615e-17
Gm10250	0.000141	0.000139	0.000136	0.000095	0.000087	0.000051	0.000028	0.000009	0.000008	0.000012	0.000015	0.000008	0.000008	0.000007	1.102000e-16	9.315615e-17
Prkaa1	0.000021	0.000019	0.000014	0.000011	0.000008	0.000011	0.000007	0.000003	0.000003	0.000003	0.000005	0.000002	0.000004	0.000003	2.676830e-01	3.622340e-02
Gm15938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ttc33	0.000013	0.000017	0.000015	0.000016	0.000013	0.000014	0.000002	0.000002	0.000003	0.000003	0.000006	0.000003	0.000004	0.000001	6.084945e-02	1.077702e-02
Ptger4	0.000014	0.000011	0.000013	0.000013	0.000038	0.000096	0.000216	0.000002	0.000002	0.000003	0.000006	0.000006	0.000011	0.000021	1.102000e-16	9.315615e-17
Dab2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm16311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
C9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Fyb	0.000006	0.000005	0.000000	0.000004	0.000002	0.000000	0.000000	0.000002	0.000001	0.000000	0.000004	0.000001	0.000000	0.000000	5.052297e-02	9.207844e-03
Gm2245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rictor	0.000004	0.000007	0.000005	0.000004	0.000002	0.000006	0.000003	0.000002	0.000002	0.000002	0.000003	0.000001	0.000002	0.000002	5.990627e-01	6.546332e-02
Osmr	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Lifr	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Egflam	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gdnf	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Wdr70	0.000008	0.000005	0.000004	0.000002	0.000006	0.000005	0.000000	0.000002	0.000001	0.000002	0.000002	0.000002	0.000002	0.000000	3.078155e-01	4.049768e-02
Nup155	0.000015	0.000002	0.000002	0.000000	0.000004	0.000003	0.000001	0.000002	0.000001	0.000001	0.000000	0.000002	0.000002	0.000001	2.114081e-01	3.011405e-02
2410089E03Rik	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Nipbl	0.000051	0.000036	0.000022	0.000039	0.000031	0.000031	0.000039	0.000005	0.000004	0.000004	0.000010	0.000006	0.000006	0.000008	5.448479e-01	6.135695e-02
Gm2310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Slc1a3	0.000051	0.000006	0.000000	0.000000	0.000001	0.000001	0.000000	0.000005	0.000002	0.000000	0.000000	0.000001	0.000001	0.000000	3.542511e-06	1.420465e-06
Ranbp3l	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Nadk2	0.000058	0.000039	0.000024	0.000009	0.000009	0.000002	0.000006	0.000005	0.000004	0.000005	0.000004	0.000002	0.000001	0.000004	9.880985e-15	7.428513e-15
Skp2	0.000017	0.000006	0.000004	0.000008	0.000003	0.000000	0.000000	0.000003	0.000002	0.000002	0.000004	0.000001	0.000000	0.000000	2.359174e-02	4.847310e-03
Lmbrd2	0.000004	0.000006	0.000005	0.000004	0.000011	0.000010	0.000002	0.000001	0.000002	0.000002	0.000003	0.000003	0.000003	0.000002	2.504635e-01	3.440360e-02
Ugt3a1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ugt3a2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Capsl	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Il7r	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Spef2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Prlr	0.000116	0.000149	0.000201	0.000216	0.000193	0.000100	0.000044	0.000007	0.000008	0.000015	0.000024	0.000012	0.000011	0.000009	1.102000e-16	9.315615e-17
Gm21973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Agxt2	0.000000	0.000000	0.000001	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000000	0.000000	0.000000	2.593198e-01	3.534999e-02
Dnajc21	0.000050	0.000027	0.000012	0.000021	0.000010	0.000005	0.000007	0.000005	0.000003	0.000003	0.000006	0.000003	0.000002	0.000004	1.252912e-04	4.109164e-05
Brix1	0.000020	0.000009	0.000003	0.000005	0.000004	0.000004	0.000000	0.000003	0.000002	0.000001	0.000003	0.000001	0.000003	0.000000	7.452157e-03	1.739267e-03
Rad1	0.000010	0.000002	0.000003	0.000001	0.000002	0.000000	0.000000	0.000002	0.000001	0.000002	0.000001	0.000001	0.000000	0.000000	1.110829e-01	1.785177e-02
Ttc23l	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rai14	0.000006	0.000006	0.000006	0.000012	0.000014	0.000017	0.000012	0.000001	0.000002	0.000003	0.000005	0.000003	0.000005	0.000005	5.089534e-01	5.872054e-02
4930556M19Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
4930556M19Rik.1	0.000001	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	4.566464e-02	8.478006e-03
C1qtnf3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Amacr	0.000011	0.000019	0.000016	0.000019	0.000009	0.000003	0.000001	0.000002	0.000003	0.000004	0.000007	0.000003	0.000002	0.000001	5.157763e-04	1.523952e-04
Slc45a2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rxfp3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Adamts12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Tars	0.000036	0.000027	0.000022	0.000011	0.000012	0.000009	0.000005	0.000004	0.000003	0.000004	0.000005	0.000003	0.000004	0.000003	2.186093e-04	6.905890e-05
Npr3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
1700047G03Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Sub1	0.000284	0.000177	0.000087	0.000070	0.000067	0.000031	0.000029	0.000012	0.000009	0.000007	0.000012	0.000006	0.000006	0.000008	1.102000e-16	9.315615e-17
Zfr	0.000049	0.000035	0.000038	0.000049	0.000033	0.000030	0.000018	0.000004	0.000004	0.000005	0.000010	0.000004	0.000006	0.000006	8.961227e-04	2.543764e-04
Mtmr12	0.000015	0.000020	0.000018	0.000015	0.000021	0.000014	0.000010	0.000003	0.000003	0.000004	0.000005	0.000004	0.000004	0.000004	4.697093e-01	5.555668e-02
1810049J17Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Golph3	0.000072	0.000098	0.000110	0.000128	0.000116	0.000082	0.000104	0.000006	0.000005	0.000010	0.000016	0.000009	0.000009	0.000014	4.203609e-02	7.922837e-03
Pdzd2	0.000001	0.000004	0.000008	0.000006	0.000007	0.000006	0.000002	0.000000	0.000001	0.000003	0.000003	0.000002	0.000003	0.000002	4.959300e-01	5.766069e-02
6030458C11Rik	0.000011	0.000004	0.000003	0.000006	0.000006	0.000001	0.000001	0.000002	0.000001	0.000001	0.000004	0.000002	0.000001	0.000001	2.192902e-01	3.101245e-02
Drosha	0.000014	0.000014	0.000005	0.000002	0.000011	0.000006	0.000001	0.000002	0.000002	0.000002	0.000002	0.000003	0.000003	0.000001	1.403346e-03	3.842235e-04
Cdh6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Cdh9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
4921515E04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Cdh10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Acot10	0.000001	0.000002	0.000003	0.000006	0.000000	0.000004	0.000004	0.000001	0.000001	0.000002	0.000004	0.000000	0.000002	0.000003	2.962661e-01	3.931200e-02
Cdh12	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Cdh18	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm2824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
9230109A22Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Basp1	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	NaN	NaN
Gm5468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Myo10	0.000023	0.000016	0.000010	0.000010	0.000006	0.000014	0.000023	0.000003	0.000003	0.000003	0.000004	0.000002	0.000004	0.000007	2.095827e-02	4.378701e-03
Fam134b	0.000006	0.000014	0.000021	0.000038	0.000032	0.000024	0.000012	0.000002	0.000002	0.000004	0.000008	0.000005	0.000006	0.000004	5.284614e-03	1.277776e-03
Zfp622	0.000025	0.000030	0.000020	0.000025	0.000034	0.000051	0.000058	0.000003	0.000004	0.000004	0.000007	0.000005	0.000008	0.000011	1.613598e-03	4.365555e-04
March11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Fbxl7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Gm6576	0.000024	0.000011	0.000001	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	1.102000e-16	9.315615e-17
Ank	0.000025	0.000053	0.000076	0.000047	0.000045	0.000009	0.000005	0.000003	0.000004	0.000009	0.000010	0.000006	0.000003	0.000003	1.102000e-16	9.315615e-17
Otulin	0.000020	0.000011	0.000006	0.000007	0.000008	0.000004	0.000003	0.000003	0.000002	0.000002	0.000004	0.000003	0.000002	0.000002	3.159762e-01	4.134174e-02
Fam105a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Trio	0.000005	0.000006	0.000004	0.000007	0.000002	0.000001	0.000001	0.000001	0.000002	0.000002	0.000004	0.000001	0.000001	0.000001	1.302174e-01	2.040702e-02
Dnah5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ctnnd2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Dap	0.000036	0.000042	0.000079	0.000097	0.000080	0.000055	0.000041	0.000004	0.000004	0.000009	0.000013	0.000007	0.000008	0.000008	3.100878e-05	1.103779e-05
Fam136b-ps	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ankrd33b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Ropn1l	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	2.195360e-01	3.103952e-02
March6	0.000058	0.000106	0.000182	0.000138	0.000151	0.000105	0.000062	0.000005	0.000007	0.000013	0.000019	0.000011	0.000012	0.000011	1.185063e-11	7.518452e-12
Cmbl	0.000035	0.000121	0.000131	0.000097	0.000068	0.000025	0.000013	0.000004	0.000007	0.000011	0.000015	0.000007	0.000005	0.000005	1.102000e-16	9.315615e-17
Cct5	0.000145	0.000087	0.000034	0.000025	0.000031	0.000019	0.000024	0.000009	0.000007	0.000005	0.000007	0.000004	0.000005	0.000006	1.102000e-16	9.315615e-17
Fam173b	0.000019	0.000011	0.000009	0.000003	0.000005	0.000001	0.000002	0.000003	0.000002	0.000003	0.000002	0.000002	0.000001	0.000002	3.015521e-03	7.700519e-04
Tas2r119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
4930518I17Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Snhg18	0.000059	0.000045	0.000045	0.000026	0.000027	0.000020	0.000008	0.000005	0.000004	0.000006	0.000008	0.000004	0.000005	0.000003	2.615390e-06	1.062515e-06
Sema5a	0.000039	0.000004	0.000002	0.000000	0.000003	0.000002	0.000000	0.000005	0.000001	0.000001	0.000000	0.000001	0.000001	0.000000	1.105332e-01	1.778346e-02
Sdc2	0.000005	0.000003	0.000000	0.000002	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	0.000002	0.000000	0.000000	0.000001	5.338997e-02	9.645690e-03
Cpq	0.000007	0.000008	0.000006	0.000006	0.000003	0.000001	0.000000	0.000002	0.000002	0.000002	0.000003	0.000001	0.000001	0.000000	2.196644e-02	4.564280e-03
Tspyl5	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Mtdh	0.000122	0.000078	0.000084	0.000058	0.000065	0.000036	0.000045	0.000007	0.000006	0.000009	0.000011	0.000007	0.000006	0.000008	3.938148e-04	1.189132e-04
Laptm4b	0.000029	0.000044	0.000036	0.000052	0.000063	0.000059	0.000059	0.000003	0.000004	0.000006	0.000011	0.000006	0.000009	0.000011	1.546620e-01	2.346815e-02
Matn2	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	4.330643e-03	1.067224e-03
9430069I07Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Rpl30	0.001578	0.000892	0.000179	0.000130	0.000117	0.000072	0.000086	0.000032	0.000035	0.000014	0.000017	0.000009	0.000009	0.000011	1.102000e-16	9.315615e-17
Erich5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Hrsp12	0.000013	0.000007	0.000003	0.000007	0.000002	0.000003	0.000000	0.000002	0.000002	0.000001	0.000004	0.000001	0.000002	0.000000	4.407755e-02	8.235567e-03
Pop1	0.000008	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	0.000002	0.000001	0.000001	0.000000	0.000001	0.000000	0.000000	5.218108e-01	5.969799e-02
Nipal2	0.000005	0.000003	0.000002	0.000000	0.000002	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000000	2.775953e-01	3.729079e-02
Kcns2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Stk3	0.000006	0.000009	0.000010	0.000006	0.000007	0.000002	0.000001	0.000001	0.000002	0.000003	0.000003	0.000002	0.000002	0.000001	9.226101e-02	1.525857e-02
Osr2	0.000033	0.000042	0.000028	0.000039	0.000032	0.000020	0.000038	0.000004	0.000005	0.000006	0.000011	0.000005	0.000005	0.000008	2.146722e-01	3.049532e-02
Vps13b	0.000016	0.000014	0.000011	0.000025	0.000010	0.000007	0.000001	0.000002	0.000003	0.000003	0.000009	0.000003	0.000003	0.000001	1.265914e-05	4.739842e-06
Cox6c	0.002011	0.002852	0.002838	0.002318	0.001571	0.000806	0.000447	0.000044	0.000044	0.000070	0.000105	0.000050	0.000043	0.000034	1.102000e-16	9.315615e-17
Rgs22	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Fbxo43	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Polr2k	0.000108	0.000076	0.000054	0.000044	0.000032	0.000018	0.000019	0.000006	0.000006	0.000007	0.000010	0.000004	0.000005	0.000006	8.427892e-11	5.046935e-11
Spag1	0.000002	0.000002	0.000000	0.000001	0.000001	0.000000	0.000000	0.000001	0.000001	0.000000	0.000001	0.000001	0.000000	0.000000	4.350397e-01	5.260565e-02
Rnf19a	0.000011	0.000019	0.000033	0.000027	0.000039	0.000038	0.000058	0.000002	0.000003	0.000005	0.000008	0.000005	0.000007	0.000011	1.236659e-03	3.426941e-04
Rpl7a-ps3	0.000005	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	3.510213e-07	1.567084e-07
Ankrd46	0.000016	0.000021	0.000022	0.000052	0.000036	0.000022	0.000026	0.000002	0.000003	0.000004	0.000012	0.000005	0.000005	0.000008	7.099501e-03	1.667525e-03
Snx31	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN
Pabpc1	0.000754	0.000325	0.000128	0.000112	0.000091	0.000070	0.000068	0.000025	0.000016	0.000010	0.000016	0.000009	0.000009	0.000011	1.102000e-16	9.315615e-17
